id,topico,subtopico,dificuldade_fase3,nota,stem,gemma2:2b,phi4-mini:latest,llama3.2:3b,n_modelos_corretos,dificuldade_estimada
80d9d9002a-f2-d0-r39-q4,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Difícil,0.86,"Durante uma campanha de teste de poço com necessidade de apropriação, há períodos em que o óleo não está nas condições usuais de estabilização e apresenta BS&W acima do limite operacional normalmente aceito. A gerência deseja, ainda assim, utilizar esses volumes para fins fiscais. Qual abordagem melhor assegura conformidade regulatória e gestão de desvios, tornando a medição defensável em auditoria?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r40-q1,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Média,0.89,"Em um teste de longa duração, o computador de vazão (CV) do sistema fiscal reinicia após uma oscilação de energia. A sala de controle percebe que alguns totalizadores e parâmetros voltaram a valores anteriores e há divergência com os registros do período imediatamente antes da falha. Qual característica de projeto/funcionalidade do sistema mitiga diretamente esse tipo de problema e sustenta a rastreabilidade e auditabilidade da medição?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r40-q2,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Difícil,0.86,"No início de um offloading, o analisador em linha de BS&W indica valor acima do limite normalmente aceito. Para não perder a janela do navio aliviador, a operação propõe seguir e a gerência avalia manter a medição fiscal, porém registrar o evento como “fora de condição padrão”. Qual conjunto de ações melhor se alinha a boas práticas de gestão de desvios metrológicos em medição fiscal/transferência de custódia?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r40-q3,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Média,0.91,"Durante uma auditoria interna do sistema de medição fiscal de gás no FPSO, existem certificados de calibração arquivados para medidores e transmissores. Porém, a equipe não consegue demonstrar, de forma verificável, a vinculação desses certificados aos padrões de referência (SI/INMETRO) e ao encadeamento de calibrações aplicável. Qual evidência/documentação é mais crítica para eliminar essa lacuna de maneira tecnicamente defensável?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r41-q0,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Média,0.87,"Após um offloading em um FPSO, ocorre uma falha de alimentação no sistema de medição fiscal e a equipe precisa demonstrar para auditoria o histórico das medições e as intervenções feitas durante a operação (incluindo mudanças de parâmetros e reconhecimento de alarmes). Qual requisito de arquitetura e registro é mais decisivo para preservar essa evidência de forma rastreável?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r41-q1,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Média,0.9,"Na preparação para o início de produção, a equipe de metrologia do FPSO precisa demonstrar que a medição fiscal (transferência de custódia) de óleo e gás está suportada por uma cadeia de rastreabilidade metrológica. Qual ação abaixo melhor evidencia essa manutenção do ponto de vista de controle metrológico e documentação?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r42-q0,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Fácil,0.88,"Durante a preparação de um FPSO para auditoria de medição fiscal, a equipe precisa demonstrar que a cadeia de rastreabilidade metrológica dos instrumentos críticos está mantida e é defensável mesmo sem consultar fabricantes. Qual conjunto de evidências tende a sustentar melhor essa rastreabilidade?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r42-q2,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Média,0.87,"Após uma campanha de calibração, o volume fiscalizado de óleo passou a divergir do balanço de tanque do FPSO durante o offloading. A equipe suspeita que o computador de vazão esteja apropriando o volume para condições base de forma incompleta. Qual verificação é a mais direta para identificar lacunas frente aos requisitos mínimos de correção e cálculo?",True,False,True,2,Média
80d9d9002a-f2-d0-r42-q4,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Média,0.85,"Durante um offloading, há uma perda momentânea de energia em parte do sistema de medição fiscal. Para que a evidência metrológica permaneça íntegra para auditoria e seja possível reconstruir intervenções e estados dos equipamentos, qual arquitetura/funcionalidade é mais adequada?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r43-q0,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Fácil,0.91,"Em uma auditoria de transferência de custódia em um FPSO, pede-se evidência de que a medição fiscal de óleo mantém rastreabilidade metrológica ao SI (ou ao controle metrológico aplicável) de forma sustentada no tempo. Qual conjunto de registros melhor demonstra isso?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r43-q2,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Média,0.87,"Em uma revisão de projeto de FPSO, foi sugerido instalar o ponto de medição fiscal de óleo após um trecho com estocagem intermediária e bombeio adicional, para facilitar o acesso na manutenção durante o offloading. À luz dos critérios usuais de localização e da cadeia de medição fiscal, qual avaliação é mais adequada?",False,True,True,2,Média
80d9d9002a-f2-d0-r43-q5,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Difícil,0.83,"Durante um teste de longa duração, o FPSO identifica que o óleo disponível para medição fiscal está temporariamente fora da condição de qualidade/estabilização (ex.: BS&W acima do limite operacional). A produção deseja manter o escoamento e aplicar correções. Qual decisão melhor equilibra conformidade regulatória, rastreabilidade metrológica e gestão do desvio?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r44-q1,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Média,0.86,"Em um FPSO, ocorre uma falha de alimentação elétrica durante a medição fiscal de óleo no período de estabilização de vazão após manobras de válvulas. A equipe de medição precisa preservar evidências e viabilizar auditoria do período, minimizando lacunas de dados e garantindo rastreabilidade de intervenções e ajustes. Qual característica do sistema atende mais diretamente a esse objetivo?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r44-q3,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Média,0.9,"Após a provação (calibração) do elemento primário do sistema de medição fiscal de óleo, verificou-se mudança no fator do medidor com possível impacto nos totalizadores de transferência de custódia. Para manter controle metrológico e rastreabilidade das alterações, qual ação deve ser adotada?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r45-q1,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Fácil,0.89,"Em uma parada elétrica não programada no FPSO, o computador de vazão (CV) reinicia durante uma operação de offloading. A equipe precisa garantir que os registros de medição fiscal permaneçam auditáveis e que a reconstituição do que ocorreu seja possível. Qual característica do sistema atende melhor a esse objetivo?",True,True,True,3,Fácil
80d9d9002a-f2-d0-r45-q2,Produção e Processo (Medição Fiscal e Sistema de Alívio),"Medição Fiscal de óleo, medição fiscal de gás e transferência de custódia em operações de offloading",Média,0.86,"Durante um offloading, o analisador em linha indica BS&W acima do limite normalmente aceito para petróleo estabilizado. A operação quer seguir com o embarque e contabilizar o volume. À luz do gerenciamento de desvios em medição fiscal, qual abordagem sustenta melhor a transferência de custódia?",True,True,True,3,Fácil
